Date,RELIANCE,HDFCBANK,ICICIBANK,INFY,TCS,HINDUNILVR,ITC,BHARTIARTL,SBIN,KOTAKBANK,AXISBANK,BAJFINANCE,BAJAJFINSV,HCLTECH,WIPRO,LTIM,TECHM,LT,ULTRACEMCO,GRASIM,SHREECEM,TATASTEEL,JSWSTEEL,HINDALCO,COALINDIA,ONGC,POWERGRID,NTPC,ADANIENT,ADANIPORTS,ASIANPAINT,TITAN,NESTLEIND,BRITANNIA,MARUTI,M&M,TATAMOTORS,BAJAJ-AUTO,HEROMOTOCO,EICHERMOT,APOLLOHOSP,SUNPHARMA,DRREDDY,CIPLA,DIVISLAB,UPL,SBILIFE,HDFCLIFE,SBICARD,INDUSINDBK
2021-07-12,2084.1,1487.0,646.25,1547.85,3193.1,2444.15,201.1,529.65,427.45,1731.95,753.6,6149.55,12908.9,979.45,525.85,,1056.6,1500.75,7093.75,1536.15,28034.95,1226.95,694.45,388.35,146.4,118.55,229.0,117.85,1420.7,718.05,2999.4,1719.85,17655.55,3470.4,7470.1,772.85,307.45,3956.15,2898.2,2709.5,3747.4,668.55,5494.3,959.85,4588.75,821.45,1033.45,682.95,979.3,1049.3
2021-07-13,2099.7,1501.85,664.95,1544.95,3187.55,2436.7,201.85,530.05,429.1,1747.15,770.75,6154.3,12909.4,967.95,524.85,,1050.15,1513.6,7128.85,1576.65,28070.4,1228.75,701.4,392.25,148.1,120.4,228.65,119.9,1417.7,704.0,2993.85,1724.25,17691.9,3485.5,7430.35,781.15,310.95,3966.1,2904.1,2706.7,3750.3,683.0,5437.1,965.65,4606.05,831.95,1052.65,693.4,988.7,1055.9
2021-07-14,2086.0,1499.15,664.35,1576.9,3214.55,2414.85,204.1,530.05,431.05,1748.15,770.05,6133.9,12991.2,989.45,561.7,,1078.5,1544.7,7118.05,1567.8,28414.7,1244.7,700.4,391.65,148.15,120.8,229.95,120.75,1402.05,697.25,3001.95,1710.35,17539.7,3485.75,7326.75,786.15,309.55,3953.85,2900.7,2700.0,3754.8,685.95,5390.85,977.15,4623.2,819.75,1053.0,688.5,986.95,1052.6
2021-07-15,2082.35,1520.7,667.45,1580.8,3202.95,2412.35,206.25,525.45,431.7,1750.05,774.15,6129.7,12958.95,1039.75,575.9,,1112.45,1609.35,7189.65,1557.25,28427.45,1255.95,699.1,401.45,146.7,116.9,230.4,120.3,1407.95,699.1,2983.6,1701.55,17621.85,3460.85,7307.0,779.9,310.25,3940.0,2884.65,2667.5,3762.35,683.0,5393.65,973.6,4607.3,836.25,1052.95,693.65,978.45,1055.1
2021-07-16,2112.4,1522.35,660.3,1555.45,3194.8,2417.4,207.9,541.15,430.0,1749.5,771.15,6125.45,12745.7,1005.0,577.75,,1103.15,1618.75,7334.55,1572.3,28070.0,1278.45,703.6,405.5,145.55,116.8,233.85,119.1,1395.5,687.6,2989.3,1695.35,17654.2,3441.0,7303.55,779.8,311.25,3931.95,2904.7,2617.25,3786.85,688.6,5406.55,977.15,4757.6,837.55,1050.25,698.0,990.0,1044.3
2021-07-19,2098.95,1471.0,655.9,1541.7,3184.6,2408.65,207.75,538.45,427.9,1722.8,755.2,6015.4,12721.1,1000.2,573.8,,1094.2,1609.6,7312.35,1558.8,28099.95,1266.4,698.4,396.95,144.45,114.6,233.15,121.4,1380.6,673.7,2981.95,1680.35,17752.45,3450.15,7165.55,775.8,308.85,3882.85,2887.1,2579.75,3883.75,689.25,5419.35,974.0,4807.45,833.25,1037.85,678.7,972.65,1015.85
2021-07-20,2093.8,1443.15,641.9,1550.05,3205.8,2434.9,206.8,525.75,420.9,1702.65,745.75,5941.85,12597.15,977.2,568.1,,1087.2,1590.35,7424.7,1574.1,28025.0,1233.35,682.0,383.0,142.9,112.6,231.3,118.45,1365.7,672.6,3159.05,1671.4,17856.1,3433.55,7232.7,760.2,302.15,3905.4,2839.0,2554.85,3882.95,676.45,5344.05,955.15,4787.85,814.25,1014.75,663.45,964.65,981.55
2021-07-22,2120.7,1448.7,655.95,1590.2,3216.35,2378.15,207.0,546.7,422.05,1707.2,746.75,6195.55,13064.6,978.6,584.2,,1148.6,1642.15,7459.0,1582.05,28080.0,1273.0,716.55,393.5,144.7,115.5,233.25,119.2,1416.75,691.8,3106.75,1701.75,17994.8,3425.3,7299.55,758.45,302.55,3853.2,2838.25,2560.1,3985.3,687.3,5384.5,949.9,4843.25,828.0,1026.0,662.1,942.85,992.15
2021-07-23,2105.7,1442.75,676.65,1590.45,3212.85,2358.1,212.4,548.3,428.9,1722.95,755.4,6180.9,13201.2,994.0,599.15,,1131.0,1611.75,7490.3,1549.5,27986.4,1281.4,717.55,391.75,144.1,115.3,233.0,118.5,1401.65,680.05,3083.75,1700.95,18143.95,3439.8,7293.85,764.2,295.55,3841.9,2835.0,2549.65,3918.9,694.0,5422.15,948.0,4824.75,819.7,1050.45,665.35,956.9,989.3
2021-07-26,2076.85,1434.55,676.75,1603.9,3197.55,2348.7,211.15,544.05,423.3,1740.6,756.3,6162.45,13525.05,1000.3,590.45,,1120.2,1597.6,7616.7,1550.25,27968.3,1297.95,704.55,400.05,144.0,114.55,232.7,119.35,1403.9,682.8,3061.2,1722.85,18101.35,3482.0,7235.8,754.3,293.15,3836.35,2810.25,2563.2,4100.35,703.4,5411.25,950.55,4921.15,819.95,1076.65,663.1,1017.25,981.3
2021-07-27,2055.0,1439.75,677.45,1602.55,3182.95,2342.4,208.65,540.55,429.95,1697.95,731.7,6231.45,13807.85,992.0,591.45,,1120.85,1608.25,7596.25,1518.7,27865.15,1330.65,710.65,417.35,142.45,114.65,231.85,118.85,1396.75,663.2,3028.65,1729.05,18226.1,3450.75,7240.25,745.55,291.4,3821.4,2793.85,2571.35,4078.25,688.3,4843.35,913.1,4791.4,812.75,1105.15,668.75,1016.4,975.8
2021-07-28,2037.35,1417.3,685.05,1605.6,3197.8,2361.4,209.1,567.9,425.5,1652.85,722.9,6262.0,13970.55,983.1,591.95,,1119.55,1594.2,7654.65,1533.55,27499.0,1365.0,721.7,416.3,144.05,114.35,228.1,116.8,1399.9,665.4,3004.1,1723.55,18022.55,3424.1,7165.05,728.7,284.45,3818.5,2777.7,2550.4,4028.4,687.8,4731.75,889.9,4890.6,814.65,1133.4,664.85,1017.25,992.75
2021-07-29,2053.25,1418.25,687.5,1617.0,3195.8,2334.75,206.05,567.15,441.55,1641.65,717.25,6400.1,14599.05,1007.6,590.45,,1127.8,1596.0,7700.45,1544.6,27672.35,1458.6,748.4,458.1,142.15,114.75,167.4,116.75,1400.25,659.65,2997.45,1739.15,17914.75,3405.6,6993.5,731.45,292.9,3763.75,2745.7,2528.15,4038.75,703.0,4672.65,883.1,4843.8,819.7,1128.85,662.65,1017.45,992.05
2021-07-30,2035.3,1426.45,682.5,1610.5,3167.45,2333.3,204.95,561.65,431.8,1654.8,708.9,6228.1,14222.2,1024.95,587.15,,1209.55,1601.45,7619.2,1551.35,28265.75,1434.3,736.95,444.8,143.3,115.3,171.15,118.2,1420.25,674.5,2958.45,1714.55,17702.65,3423.4,6977.7,743.1,293.95,3829.6,2763.3,2530.25,4035.0,773.95,4711.2,920.05,4906.1,808.55,1098.6,664.05,1036.75,981.0
2021-08-02,2072.5,1422.65,681.4,1631.55,3219.4,2332.8,207.3,565.15,434.9,1665.1,721.15,6200.5,14125.15,1035.4,592.25,,1210.7,1613.95,7642.05,1591.65,29294.25,1410.05,746.7,445.8,143.9,117.1,171.0,117.75,1438.2,692.0,2974.05,1776.0,17714.65,3504.65,7076.95,757.7,296.85,3841.55,2782.2,2602.6,4048.15,775.0,4701.55,921.05,4928.95,791.05,1107.2,670.35,1040.6,988.0
2021-08-03,2087.75,1434.7,690.4,1655.2,3284.9,2386.85,209.9,580.2,446.5,1685.65,738.6,6331.9,14295.0,1039.45,599.4,,1226.25,1634.35,7843.25,1592.4,29203.5,1407.2,740.3,448.8,144.25,117.9,174.45,117.65,1442.8,705.05,3027.0,1840.2,18284.1,3573.2,7199.4,770.85,303.7,3828.2,2819.1,2649.3,4092.7,794.8,4721.7,928.15,5006.85,790.55,1131.7,673.8,1049.0,1022.05
2021-08-04,2103.75,1465.3,714.65,1649.25,3273.95,2377.1,208.6,574.4,456.95,1749.95,753.8,6359.15,14187.2,1039.95,596.8,,1216.5,1623.2,7750.0,1554.85,29133.15,1416.2,747.25,442.7,144.7,117.35,175.25,117.85,1429.55,694.7,3018.6,1799.6,18057.35,3578.3,7102.9,766.25,298.15,3832.0,2805.5,2641.8,4066.4,785.75,4768.8,939.65,4964.25,785.0,1136.85,675.3,1035.05,1020.55
2021-08-05,2134.25,1484.85,702.45,1653.55,3283.95,2357.7,215.25,598.7,441.85,1771.75,749.3,6248.25,13994.9,1061.15,600.9,,1248.2,1627.4,7659.0,1537.4,28966.65,1446.6,763.25,443.1,145.45,116.85,175.2,116.5,1432.35,693.55,2988.4,1799.3,18208.75,3611.15,7027.55,759.35,299.7,3818.75,2818.8,2732.15,4073.75,786.15,4782.3,945.4,4923.55,777.25,1134.75,669.5,1031.25,997.7
2021-08-06,2089.05,1492.65,697.65,1650.2,3309.8,2371.5,214.25,607.9,435.65,1777.2,740.85,6224.3,14005.65,1049.95,598.0,,1264.6,1610.35,7527.65,1531.0,28386.6,1428.85,757.35,442.15,146.1,116.65,175.0,117.65,1536.65,710.7,2966.45,1787.75,18020.65,3604.0,7100.8,758.25,300.05,3847.85,2833.8,2747.35,4088.05,785.2,4786.3,911.3,4916.0,777.3,1150.7,673.4,1018.9,1029.5
2021-08-09,2077.15,1503.9,702.85,1663.3,3322.7,2384.5,213.8,599.25,433.4,1780.9,755.5,6193.15,14242.9,1050.55,596.8,,1287.45,1597.45,7495.65,1512.15,28272.95,1412.2,747.35,434.7,143.25,115.0,176.45,116.7,1493.4,699.9,2992.55,1799.15,18202.3,3636.1,7081.75,774.95,298.1,3855.15,2836.3,2729.0,4003.7,788.8,4818.5,918.65,4905.7,778.1,1136.45,667.0,1027.15,1042.8
2021-08-10,2088.05,1507.65,700.9,1677.25,3333.9,2381.8,209.85,622.2,426.45,1813.25,761.55,6170.1,14036.5,1063.7,603.85,,1323.05,1588.45,7474.15,1490.6,27117.65,1373.6,722.15,426.95,142.2,114.85,172.6,114.35,1446.5,693.0,2977.15,1799.2,18273.3,3637.2,7001.95,786.3,294.2,3797.95,2797.05,2734.35,4062.8,793.35,4769.75,912.6,4955.05,771.1,1127.6,670.3,1027.2,1033.6
2021-08-11,2117.3,1494.95,693.55,1677.55,3344.2,2390.45,208.65,620.85,428.05,1780.6,760.8,6167.8,14206.2,1066.95,601.25,,1323.6,1583.3,7452.45,1502.4,26547.5,1426.2,749.1,436.65,143.95,117.0,176.35,116.95,1437.05,699.15,2972.6,1789.4,18167.8,3625.5,7021.5,778.7,295.45,3727.15,2781.6,2718.25,4026.35,779.55,4744.85,909.85,4919.1,773.8,1135.4,666.65,1032.6,1041.2
2021-08-12,2110.5,1501.4,701.35,1689.6,3351.75,2392.3,208.9,623.15,427.15,1787.7,757.35,6199.5,14340.7,1096.5,605.85,,1386.55,1623.45,7468.7,1492.3,26625.0,1435.35,748.9,437.25,144.4,116.25,187.0,119.15,1442.9,704.05,2975.5,1823.6,18133.85,3620.8,7012.0,776.2,306.0,3769.35,2782.95,2616.55,4133.1,778.65,4716.4,905.3,4908.85,777.1,1134.05,674.95,1030.85,1035.35
2021-08-13,2145.65,1526.2,704.8,1712.2,3463.4,2404.5,211.45,637.05,431.2,1788.0,759.9,6156.55,14317.5,1119.45,615.5,,1383.15,1668.4,7460.7,1496.9,26600.4,1461.65,749.05,442.05,143.75,116.1,184.75,118.25,1437.0,704.15,2988.7,1837.9,18269.55,3579.55,7002.2,778.65,307.25,3825.75,2772.2,2546.8,4064.1,778.3,4652.2,894.4,4948.7,779.1,1137.0,670.5,1029.9,1024.15
2021-08-16,2173.5,1530.6,702.65,1704.4,3472.95,2426.4,210.9,634.05,424.85,1782.35,760.0,6377.15,14549.3,1123.65,614.05,,1367.85,1656.1,7346.65,1490.9,25978.55,1519.4,761.65,441.75,142.0,115.5,180.7,118.85,1430.1,706.9,2971.4,1837.2,18338.95,3655.3,6826.85,799.3,303.7,3748.45,2747.35,2495.85,4345.1,780.8,4661.15,888.25,4898.95,772.8,1139.1,673.55,1026.0,1019.0
2021-08-17,2164.25,1514.65,701.2,1741.65,3553.05,2483.8,209.2,626.35,421.5,1788.35,756.75,6410.1,14737.25,1142.95,634.9,,1413.7,1638.75,7409.05,1481.0,26200.25,1503.7,744.25,436.6,139.25,113.85,183.25,117.4,1441.65,692.65,3015.3,1874.45,18732.55,3696.5,6885.4,790.65,297.7,3807.45,2782.6,2515.65,4920.5,784.15,4700.5,904.65,4908.35,760.75,1134.8,669.4,1016.2,1000.2
2021-08-18,2172.65,1513.0,688.3,1733.45,3560.55,2486.05,208.95,622.95,419.7,1749.7,754.4,6544.1,15006.35,1134.25,629.4,,1412.5,1632.85,7601.45,1501.2,26327.3,1500.45,737.45,426.95,138.35,113.2,180.6,116.55,1460.0,705.4,3001.55,1880.3,18911.0,3720.75,6840.1,791.35,293.35,3833.05,2763.6,2589.65,4787.9,782.9,4687.05,908.85,4910.45,762.2,1114.05,671.05,1010.75,989.65
2021-08-20,2148.25,1514.75,680.7,1732.95,3559.5,2619.4,208.9,613.7,406.7,1703.55,740.25,6661.1,14978.55,1117.35,620.05,,1399.2,1593.6,7493.35,1484.65,26240.0,1375.6,684.6,403.65,135.6,110.2,178.6,114.15,1430.1,687.2,3112.95,1876.8,19571.25,3895.95,6850.9,785.65,283.1,3751.5,2697.5,2601.65,4746.5,761.15,4556.0,890.85,4818.7,728.25,1125.3,667.85,1001.55,979.45
2021-08-23,2162.35,1524.6,682.7,1738.75,3637.4,2634.15,206.3,622.65,409.5,1716.85,736.1,6752.2,15271.9,1163.1,628.85,,1416.0,1580.75,7351.0,1440.65,25985.95,1358.65,684.2,406.85,133.95,111.75,175.65,113.4,1396.7,668.3,3077.45,1870.35,20021.05,3866.25,6825.9,765.9,276.95,3668.25,2680.6,2544.0,4743.25,759.35,4514.85,898.35,4874.65,718.95,1135.45,668.8,1020.35,988.6
2021-08-24,2183.7,1558.85,694.45,1720.85,3613.2,2633.0,205.75,620.1,417.6,1704.9,746.35,6980.1,16461.7,1152.9,633.55,,1463.35,1605.8,7455.35,1460.15,26232.95,1404.65,691.65,420.85,136.2,113.2,176.6,113.95,1437.8,695.4,3045.95,1869.6,19779.85,3812.2,6803.2,778.15,279.8,3714.75,2675.85,2547.9,4840.75,771.35,4587.4,917.65,4863.2,731.05,1160.4,671.1,1027.9,1005.05
2021-08-25,2202.6,1557.4,691.05,1735.55,3659.0,2645.0,206.4,612.45,416.25,1697.2,739.05,6944.95,15904.4,1154.35,631.65,,1463.1,1593.8,7382.35,1447.7,26288.25,1390.2,683.85,430.7,138.85,115.65,175.5,114.0,1475.35,720.75,3038.05,1822.65,19909.85,3842.8,6711.45,772.05,284.4,3689.65,2673.95,2579.5,4771.65,769.05,4548.95,912.6,4856.5,726.1,1156.15,687.55,1065.2,1005.55
2021-08-26,2230.45,1554.8,698.8,1727.7,3671.85,2666.4,204.6,586.9,410.75,1697.5,746.35,6931.95,15958.8,1167.45,628.95,,1449.5,1595.75,7307.1,1439.05,26556.05,1375.05,672.0,424.1,137.3,115.55,173.1,112.75,1475.7,721.7,3039.65,1815.35,20052.7,3930.9,6608.6,781.4,284.3,3691.4,2647.55,2578.75,4700.4,760.55,4503.5,911.3,4846.7,719.65,1151.8,698.85,1088.05,1001.5
2021-08-27,2227.4,1548.45,699.75,1708.8,3720.15,2677.95,205.9,595.15,412.45,1713.55,752.4,6966.6,16195.6,1162.95,634.95,,1445.4,1638.1,7565.6,1458.3,26897.75,1384.15,677.5,437.9,138.55,116.65,174.35,113.4,1506.05,727.0,3036.8,1822.55,19957.35,3941.55,6624.85,775.15,285.75,3699.45,2674.05,2576.1,4765.1,771.8,4600.55,923.9,4910.7,729.25,1184.05,704.1,1091.0,990.2
2021-08-30,2270.25,1568.25,713.65,1698.05,3701.3,2687.7,208.0,620.45,422.7,1735.85,784.05,7165.5,16560.4,1163.4,632.45,,1419.2,1660.1,7703.8,1471.15,27157.85,1440.6,686.55,448.05,143.6,120.15,175.5,114.95,1516.55,730.0,3108.75,1878.45,19742.25,3986.35,6796.9,791.55,291.95,3720.4,2726.25,2553.95,4757.55,787.2,4677.85,934.7,5104.25,740.45,1180.7,712.35,1094.85,1005.1
2021-08-31,2258.15,1581.4,719.05,1706.45,3786.45,2724.1,211.3,664.05,426.05,1753.7,786.5,7524.5,17148.75,1182.3,640.95,,1447.65,1672.2,7832.45,1500.4,28287.9,1450.25,687.6,468.3,145.85,120.55,175.35,115.95,1587.6,748.3,3201.35,1921.6,19467.75,3997.5,6846.1,793.3,287.3,3727.85,2741.85,2679.25,4969.55,794.05,4704.05,947.8,5173.6,741.25,1192.05,717.75,1140.55,992.4
2021-09-01,2267.1,1579.1,719.9,1677.75,3714.95,2732.9,209.5,666.4,429.9,1746.65,798.9,7519.6,16786.3,1164.65,642.05,,1436.3,1686.4,7766.95,1486.0,28478.25,1411.2,676.65,458.1,144.2,119.7,175.65,115.4,1565.2,744.75,3302.75,1939.4,19826.85,4015.35,6784.9,769.9,295.25,3758.3,2740.85,2703.15,5039.05,788.5,4763.45,922.85,5202.65,748.65,1220.5,718.55,1126.1,998.75
2021-09-02,2294.4,1589.0,725.15,1689.1,3836.75,2801.05,209.75,666.5,429.75,1788.4,802.7,7498.45,16703.25,1172.75,651.45,,1437.8,1686.2,7952.75,1499.25,30323.25,1425.1,685.05,456.95,141.6,118.65,175.75,116.5,1570.55,753.85,3301.6,1967.1,20240.6,4086.1,6792.9,752.45,293.15,3720.95,2730.35,2733.2,5043.5,789.95,4859.7,955.25,5165.55,753.35,1243.4,759.0,1122.25,1010.1
2021-09-03,2388.5,1576.05,724.3,1700.65,3842.05,2766.7,210.6,658.45,431.4,1791.85,798.0,7523.4,16734.35,1174.75,655.1,,1441.95,1691.5,7929.85,1510.45,30440.8,1443.65,690.9,461.3,146.35,123.1,175.55,117.0,1565.55,754.9,3338.8,2019.3,20210.15,4124.2,6863.1,749.9,295.55,3757.5,2799.45,2802.6,5014.55,789.4,4898.55,941.1,5208.3,752.8,1244.15,734.4,1108.35,1003.75
2021-09-06,2425.6,1565.7,721.15,1730.4,3852.0,2780.6,209.05,654.6,431.05,1774.55,800.8,7506.35,16747.0,1200.15,686.45,,1461.15,1694.2,7952.6,1531.0,30535.55,1437.0,686.65,469.25,146.35,121.65,174.1,116.45,1582.0,751.2,3315.55,2020.65,20223.2,4079.05,6846.9,754.75,297.45,3781.1,2817.2,2844.9,4995.5,784.25,4915.95,950.2,5205.1,755.75,1244.65,736.05,1092.35,991.95
2021-09-07,2440.9,1569.25,716.9,1706.65,3815.9,2777.7,211.75,670.55,429.1,1764.85,787.85,7457.3,16781.2,1182.2,674.25,,1435.2,1681.7,8026.25,1554.45,30653.6,1428.7,683.8,462.3,147.2,119.95,173.0,115.85,1558.1,745.5,3336.25,2033.9,20368.45,4095.45,6877.15,753.1,294.6,3770.7,2797.75,2823.15,4877.05,769.9,4897.45,950.5,5210.1,752.05,1238.75,734.25,1081.4,1001.25
2021-09-08,2431.35,1576.4,720.95,1693.25,3774.15,2800.9,211.25,667.85,431.35,1815.35,794.7,7463.2,16560.75,1188.8,662.2,,1427.85,1666.55,7992.9,1576.7,30794.8,1429.85,687.05,456.3,149.15,118.95,172.85,114.05,1555.95,746.85,3336.6,2055.95,19839.6,4070.0,6781.25,754.75,295.25,3725.35,2798.35,2800.0,4811.4,777.45,4911.3,953.15,5085.05,762.0,1220.05,743.65,1108.4,999.6
2021-09-09,2425.6,1568.6,720.25,1691.6,3791.4,2810.65,212.65,686.15,432.3,1817.85,790.15,7430.65,16750.5,1198.55,662.35,,1433.25,1670.05,7939.65,1597.9,30635.0,1447.0,688.95,463.55,148.65,122.15,173.5,114.55,1545.0,749.7,3346.35,2034.3,20457.2,4070.8,6802.25,750.75,298.95,3700.6,2796.7,2818.2,4719.55,776.3,4912.05,949.3,5054.9,757.9,1173.2,737.35,1105.2,999.5
2021-09-13,2371.55,1555.55,707.4,1691.9,3845.35,2786.35,214.15,693.3,432.85,1840.05,788.35,7445.55,16938.2,1208.4,670.75,,1429.5,1671.7,7944.45,1606.35,30580.2,1463.45,694.4,478.35,154.6,123.05,173.9,115.0,1532.45,745.1,3367.05,2030.65,20452.25,4093.85,6873.7,745.55,301.2,3699.55,2789.8,2805.0,4745.85,780.3,4931.4,950.45,5085.2,756.0,1165.15,734.9,1085.95,996.3
2021-09-14,2368.45,1548.55,707.45,1686.15,3885.9,2762.55,216.1,694.2,433.0,1867.75,794.4,7417.55,16831.25,1238.65,673.45,,1452.05,1696.45,7856.45,1611.8,30607.1,1452.3,693.65,477.95,154.7,123.95,174.1,115.9,1513.2,755.4,3362.5,2055.7,20230.45,4101.5,6894.45,750.2,306.1,3751.05,2851.7,2820.3,4732.45,781.4,4930.75,953.15,5094.85,752.5,1170.9,739.2,1061.3,1036.6
2021-09-15,2378.3,1546.8,714.35,1711.45,3954.55,2775.45,216.0,725.5,443.85,1871.7,791.4,7414.15,16828.9,1273.25,674.05,,1464.85,1717.0,7820.85,1606.8,31040.45,1455.1,696.65,486.8,161.05,128.45,177.9,124.2,1516.8,765.95,3352.3,2119.85,20119.2,4086.35,6909.0,755.1,311.95,3779.1,2874.95,2841.95,4792.05,780.65,4962.6,952.95,5158.9,762.1,1172.45,746.3,1063.8,1053.95
2021-09-16,2428.2,1559.95,727.2,1702.25,3903.3,2768.25,230.75,718.6,463.7,1906.8,802.6,7411.5,16733.0,1263.1,667.85,,1448.35,1721.25,7765.45,1578.45,30660.65,1436.75,689.45,483.3,162.3,128.7,179.45,124.0,1503.2,769.65,3342.1,2108.7,20027.85,4073.05,6930.95,756.95,311.65,3813.5,2920.4,2860.2,4880.75,781.05,4931.95,954.0,5166.9,754.0,1184.9,755.15,1077.4,1130.95
2021-09-17,2390.55,1582.15,720.15,1691.3,3827.85,2722.25,231.15,728.15,454.1,2007.95,807.35,7428.8,16840.2,1263.3,665.25,,1451.55,1716.2,7711.85,1568.8,30559.45,1385.9,682.3,473.05,156.7,127.75,178.8,123.75,1480.25,767.1,3303.05,2095.6,20175.7,4051.85,7014.45,754.15,308.6,3822.2,2932.1,2898.55,4908.25,769.9,4884.55,954.05,5122.8,742.35,1198.8,747.75,1078.05,1130.0
2021-09-20,2394.35,1559.85,710.0,1687.85,3823.5,2800.35,233.75,724.95,437.45,2001.45,795.85,7442.45,17018.95,1276.15,662.5,,1431.3,1704.35,7576.0,1535.6,30101.9,1253.1,633.2,444.4,154.2,128.5,177.0,122.7,1418.85,748.9,3271.55,2077.35,20322.6,4084.5,6950.4,738.05,298.95,3776.05,2889.5,2813.0,4878.1,756.5,4774.95,938.1,5110.1,705.6,1177.5,730.15,1072.3,1089.95
2021-09-21,2404.7,1551.95,711.85,1718.45,3862.95,2812.45,241.5,726.65,438.8,2010.95,795.35,7813.85,17587.25,1299.5,667.6,,1461.7,1720.9,7592.7,1557.15,30055.0,1292.2,668.95,451.0,156.4,135.2,175.9,124.1,1441.45,749.6,3309.2,2085.85,20189.55,4075.55,6777.0,738.45,301.95,3728.8,2850.45,2854.4,4891.6,764.5,4853.65,956.1,5179.45,721.85,1184.6,735.8,1069.9,1137.55
2021-09-22,2430.5,1533.7,703.35,1716.9,3862.15,2784.5,243.5,726.75,438.85,1985.55,788.35,7793.65,17614.75,1315.5,668.15,,1513.6,1710.9,7625.6,1574.65,29792.5,1305.8,678.55,463.0,162.1,133.65,176.75,124.4,1437.75,745.3,3317.5,2081.05,19925.2,4058.5,6831.0,752.5,310.1,3757.15,2847.2,2842.85,4904.9,770.1,4846.35,963.5,5139.9,724.9,1191.3,733.05,1062.55,1141.4
2021-09-23,2489.9,1570.0,717.0,1742.55,3869.25,2782.3,242.5,726.8,449.8,2024.0,812.15,7899.05,18503.85,1328.3,674.3,,1521.5,1769.7,7619.7,1606.85,29919.25,1318.7,677.25,483.25,167.35,137.75,178.25,126.2,1474.35,754.5,3320.65,2105.05,19839.0,4042.35,6846.7,758.45,321.5,3799.2,2853.05,2857.05,5084.2,769.85,4797.3,968.1,5212.1,726.85,1218.3,724.65,1049.0,1169.15
2021-09-24,2482.7,1601.55,722.95,1763.85,3871.3,2746.65,238.45,739.4,440.75,2028.1,798.05,7793.4,18526.0,1358.2,676.5,,1514.75,1768.75,7521.5,1629.75,29411.8,1272.1,659.15,478.75,166.1,136.1,176.15,124.25,1461.7,744.8,3448.6,2092.9,19864.25,4042.9,6952.25,779.45,317.95,3809.8,2833.45,2931.0,4731.8,770.45,4790.35,967.65,5108.55,718.65,1222.05,725.8,1011.2,1163.05
2021-09-27,2524.45,1625.1,730.0,1721.15,3836.95,2709.5,238.7,722.55,446.6,2033.35,796.95,7795.45,18031.1,1295.2,653.9,,1464.4,1739.6,7622.9,1648.8,29476.0,1270.5,648.65,481.4,167.05,140.0,176.0,126.85,1531.25,750.25,3430.65,2090.25,19642.2,4009.6,7403.45,811.35,331.65,3913.4,2912.95,2879.35,4565.55,763.05,4791.65,962.7,4932.55,725.85,1222.8,721.0,1040.55,1150.7
2021-09-28,2548.05,1615.05,717.15,1687.1,3779.15,2723.85,237.75,696.15,444.9,2068.2,789.2,7543.3,17550.35,1269.0,639.6,,1414.05,1737.15,7588.3,1648.75,29242.95,1280.95,660.85,478.15,174.55,142.2,183.95,131.95,1487.3,738.7,3379.7,2129.3,19544.75,4003.65,7423.85,806.05,329.3,3908.7,2920.55,2883.05,4411.05,775.1,4833.15,971.0,4784.05,716.8,1210.3,725.8,1015.05,1134.75
2021-09-29,2527.85,1593.85,709.5,1692.25,3791.9,2685.3,238.1,694.1,460.0,2030.45,782.15,7515.4,17433.75,1281.2,640.75,,1395.35,1721.0,7464.55,1669.9,29382.4,1295.55,679.8,494.15,185.7,144.75,195.05,140.65,1485.65,742.0,3323.05,2147.5,19506.75,3972.75,7384.05,812.1,330.25,3899.25,2886.15,2843.25,4423.5,811.3,4881.0,987.6,4806.45,717.15,1205.95,734.75,1020.1,1123.2
2021-09-30,2519.25,1594.95,700.85,1675.2,3775.55,2701.8,236.15,688.3,453.0,2005.5,766.55,7668.1,17786.75,1279.55,634.1,,1380.6,1702.95,7396.1,1669.45,28901.55,1288.9,668.3,487.95,185.1,144.5,189.9,141.85,1468.1,737.9,3244.65,2161.85,19445.55,3948.95,7338.05,803.05,333.35,3832.65,2832.5,2790.2,4481.6,818.25,4880.7,983.55,4798.7,707.7,1215.1,722.4,1029.6,1111.9
2021-10-01,2523.7,1582.7,692.35,1665.15,3730.2,2704.05,235.35,675.9,451.65,1993.55,768.15,7522.75,17177.8,1273.75,636.25,,1371.25,1696.9,7483.55,1677.15,29099.55,1297.85,674.25,484.35,188.7,146.25,191.85,139.9,1458.7,734.95,3177.85,2163.75,19549.95,3921.1,7162.3,827.85,333.3,3852.6,2847.95,2772.45,4459.4,826.6,4955.85,986.2,4832.3,712.65,1209.05,729.45,1046.6,1104.05
2021-10-04,2556.15,1585.75,700.2,1678.75,3773.3,2686.2,236.6,681.4,463.15,1990.95,779.0,7695.05,17806.2,1278.65,641.05,,1399.05,1715.25,7515.6,1641.15,29289.3,1324.15,681.15,505.7,189.95,147.6,191.65,145.55,1526.65,744.2,3201.6,2155.3,19492.95,3892.9,7170.3,841.15,342.0,3825.95,2855.55,2745.9,4548.25,832.0,5042.7,957.5,5220.7,702.95,1230.85,726.65,1071.95,1119.8
